,Cinderella,Number of Tournament Wins,3pt_0,Free Throw-Rebound_0,Free Throw-Rebound_1,Free Throw-Rebound_2,Region_0,PPG_0,PPG_1,Scoring Differential_0,Assist_0,Schedule_0,Win-Loss_0
347,0.0,3.0,-2.052525386307188,0.4968380847097248,-1.1038503942480933,-0.20729404159429946,-0.14399133654667257,-0.09162039978426854,-0.018567411040401126,0.3544367520559689,0.6550170822016704,3.3866035940394497,0.07002003896830557
348,0.0,3.0,-0.5633093147963365,-0.6585860758220071,-0.3698413046711305,-1.9082175792725034,-0.43546363165002566,-2.026503702013198,-0.006092866136368308,5.035277052393443,3.263738598462639,0.4799612556295444,-2.236515418756004
349,0.0,3.0,0.039260738137911644,-2.766094164605392,-0.7835937933372681,0.4629385184550946,0.8403775101699335,-1.9014312840210335,-0.24872473177010668,2.580262717855761,0.35236995167748314,3.390036527246325,-1.8996490954104983
350,0.0,2.0,-2.1120770567332943,2.0906209103318956,-0.14347329299374342,-0.8964796606324001,0.8403775101699335,0.9854771215371165,-0.40967119957515263,1.1514135397572067,0.789944888805188,1.8672423379271967,-0.26040518366542126
351,0.0,2.0,-0.33122394280063955,-1.214964073678672,-0.2788570312103694,-0.9403360802920511,-0.43546363165002566,-0.4909428957413083,-0.5223027636212314,-0.07320553884487781,-1.483099062734314,2.68597548290001,-1.2387986501430444
352,0.0,2.0,-1.4499432385616557,-2.0176185130235007,-1.8102753664267275,-1.0216799135949373,-0.2891412009536531,-2.858005868481254,0.4422830359022376,1.6239877577435604,1.9959211912306398,3.240766838650231,-1.245239750854823
353,0.0,2.0,-2.0867914555864506,-1.5912955511799705,-1.4212047176297053,0.3333656435027519,-0.2891412009536531,0.3560794651318391,-0.8911413655087403,2.0805409828714216,0.6271690155247883,0.6233075935994465,-2.560499540677952
354,0.0,2.0,0.12522785276183537,-0.7379431900762478,0.3708133546022002,-1.3247414347863231,-0.14399133654667257,-1.8057073576368483,-0.234217852300477,1.6667003895130579,2.7994733395224842,2.2047547520834154,-1.8996490954104983
355,0.0,2.0,-0.9501633642215781,1.1493574286514252,0.8494375146060829,1.125360772447215,-0.43546363165002566,1.5921188246372977,-1.1987291363281982,1.2381763899976965,1.7847869478113219,3.1341465273787676,-1.5692238727767713
356,0.0,2.0,0.7879950505591865,-1.4534293155111797,-0.4571291380352568,-1.3680439886146767,0.8403775101699335,-1.8604403108600036,0.5692366532725442,0.016688362885582012,-1.3348091752747153,1.4863565890653982,-0.9212556289328749
357,1.0,2.0,-0.6861433129608712,0.25409680756696473,0.3634903553764496,0.2638087608394994,-0.14399133654667257,0.6159766092269902,-1.1450519778739339,-0.12616298613935376,-0.40807744485563047,-0.08786272431434576,0.0893433411036414
358,1.0,1.0,-0.03210863055799654,0.34457414391855506,-0.16655703233173413,-0.5944788376071446,-0.43546363165002566,-1.0329517924668492,0.5311750650361869,2.2176161545628434,1.847586945271944,-1.3438564642208592,-1.2581219522783804
359,1.0,1.0,-0.20203218114187294,0.6421227734493868,0.6217670972772161,-0.2951265074299171,-0.2891412009536531,0.7382572460129957,-0.49876864888602956,-1.5220884699064081,-0.3715134192482358,3.306529081382548,1.3981620302149913
360,0.0,1.0,-3.4117625069914745,-0.3689968372208406,0.2766269200024001,-0.31284301741369075,-0.14399133654667257,-0.4242957802853967,-0.5292104457735075,-0.2058120723448349,0.3434308049865788,0.6221216706581618,-0.5779482048755908
361,1.0,1.0,-0.963049093685574,0.5626673191014298,0.9342001286143958,0.5312071306299374,-0.43546363165002566,1.1016697299647569,-0.9322391583266316,-1.1144799319685388,-1.0976312411258236,2.6997320644746283,1.40460313092677
362,1.0,1.0,0.861217748692811,0.5279493173911494,0.8822314381888641,1.0931053101925918,-0.14399133654667257,0.4458807619382557,-0.0772379501415425,-1.6951883398598535,-1.1324978463868738,3.3242991332611256,1.3917209295032127
363,0.0,1.0,-0.15954346982104703,-0.8401948445071638,0.3803554311915406,0.6334147122380908,-0.2891412009536531,-1.0513645250105672,-0.30844756262245765,-0.8897602014221124,-1.1933991036345772,4.045768250795543,-0.5779482048755908
364,0.0,1.0,-2.354503800114017,-2.3210501264302428,-0.031495784006850436,0.6760911494061215,-0.43546363165002566,-2.5965726677557157,-0.02625293492512165,2.085435451590421,1.5732489563894367,-0.8169216656434631,-2.560499540677952
365,0.0,1.0,-3.7473429957658135,0.9340516166674911,-1.6810410779822134,0.5497863304413858,-0.2891412009536531,-1.2175080792164292,-0.14244085236682513,2.977200609741117,1.0982013469182352,-0.20383931941887648,-1.906090196122277
366,0.0,1.0,0.21688474433008706,0.29867065260016706,-1.7856709331987646,-1.0058344203995326,0.8403775101699335,0.919579313625244,-0.28926473495837157,-0.6267664297382074,-1.271691826070574,2.9932906068281833,0.4004452616020324
367,1.0,1.0,-0.3234677033191027,-0.33067312109596797,-1.6858239000843003,1.2149613773406538,-0.43546363165002566,0.5303246303465009,-0.12870320202721022,-1.1990234868930187,-0.9763024881902989,2.901007414228422,1.3917209295032127
368,1.0,1.0,-1.7635492917058684,2.2519808381472988,0.15801249771566975,-0.9508067578244193,0.8403775101699335,0.6751957640722175,-0.9566874040454013,1.6974047885285475,0.8835996189885511,-2.082515096536771,-1.5692238727767713
369,1.0,1.0,0.8003935067793713,-0.39064719605218656,0.35459335409784576,1.5052351615738855,0.8403775101699335,1.186628937384201,-0.08810650131210032,-0.18088385066285906,-0.737257146402322,-0.15550999862177917,0.06357893825652693
370,1.0,1.0,-0.8162464229420135,-1.0794138037175145,1.2120261042302523,-1.07014789696402,-0.14399133654667257,-1.7806865076334344,0.2543807464985183,-1.1131423452670437,0.6611664758915916,2.989857673621308,0.40688636231381103
371,1.0,1.0,-0.0049382458741256945,-1.355503828210634,-1.5155284435097822,0.6192349634922376,-0.14399133654667257,0.17561108314001755,-1.0562072121910182,0.5577851429379235,-0.4107857680454897,-1.6343440520580133,-2.2236332173324467
372,1.0,1.0,-0.3595777322553311,0.5913954359535478,1.710302480403307,0.980894559077262,-0.2891412009536531,0.7400327573305712,-0.8387875753750637,-0.8492668649686241,-2.0857568099600425,0.4042621919670758,-0.9083734275093177
373,1.0,1.0,2.010714963046417,-1.907458328305324,0.4126000062812649,0.607109521350176,0.8403775101699335,-0.19162416230274254,-0.49435465986575,-2.09434552706122,0.32880415781257477,3.2684985602060763,0.7437526856593164
