,Cinderella,Number of Tournament Wins,optimalrank,3pt_0,Free Throw-Rebound_0,Free Throw-Rebound_1,Free Throw-Rebound_2,Region_0,PPG_0,PPG_1,Scoring Differential_0,Assist_0,Schedule_0,Win-Loss_0
461,0.0,1.0,0,-2.187804539632246,-2.3997071107232504,0.3758561508205645,-0.27366180904618603,-0.2891412009536646,-1.8977442466042684,-0.13123471788427066,0.34063505451348464,1.5071165486369809,-1.152305641070838,-1.5692238727767713
457,0.0,1.0,0,0.568496409933789,-0.06999219344006144,0.5385257520158898,0.6612728843012549,0.8403775101699358,1.4562680690187868,-0.5274674304400994,0.49193775427492525,-1.2531778137008995,-0.6866079518672297,-0.5908304062991483
454,1.0,1.0,0,1.4118562477047885,-3.1062284980680834,-1.5210756669793297,2.82904805202719,0.8403775101699358,1.0200225353558454,-1.1793821069876629,-1.5234260566079032,-1.0528716861164333,-0.3995532972369514,0.08934334110364239
453,0.0,1.0,0,0.03754145142558668,1.3067742116925916,0.7960079884330745,2.46755083797179,-0.14399133654667678,1.5875765214224433,-0.8315092345271863,-0.1688756179088513,0.3843617934471004,3.498204740149545,0.07646113968008458
447,0.0,1.0,0,2.6114328411163616,-1.1241875333377265,-0.2531976823308888,-0.21519997448161282,0.8403775101699358,0.7616974790160034,-0.5252361951718234,-1.1033534078290455,-0.11750278432128419,0.9622430737704456,0.4068863623138116
381,1.0,1.0,0,-0.046208002191377856,-0.6733049485386314,-1.1619453644710185,-1.8947451577956724,-0.14399133654667678,-2.0822683826462045,-0.0841428395416014,0.5493337922014201,0.38302126357620514,-0.7021309934802158,-1.2387986501430441
35,1.0,1.0,6,-2.052525386307188,0.4968380847097249,-1.1038503942480935,-0.2072940415942925,-0.14399133654667678,-0.09162039978426847,-0.01856741104040118,0.3544367520559689,0.6550170822016701,3.3866035940394474,0.07002003896830566
6,0.0,1.0,10,-1.4013359536390237,-0.021802135583518983,0.8825144102765766,-1.6307980652542986,-0.14399133654667678,-0.26175543764095105,-0.6841575620834959,1.7126657820383295,1.5785170598736498,1.0725397254025102,-1.8996490954104983
28,0.0,1.0,5,-1.1168736716494119,-2.0727801691660823,-1.913852663734364,-0.21145435346954142,-0.2891412009536646,-2.1187434685150848,0.17611083876402353,2.2367381513518603,1.4255344618520263,0.6599087846809072,-0.9148145282210963
25,1.0,1.0,7,1.569729192297689,-2.356170647837872,-1.2322748005224973,-0.986911837240476,-0.2891412009536646,1.6376598462426557,-1.3787834574537672,4.21337204301023,1.007398067607581,0.39773345549668304,-3.5517752085791328
44,0.0,1.0,5,0.43096145263942254,-0.8222381038374417,-0.5386992772201894,0.5337912782855976,-0.14399133654667678,-0.0677153681940256,-0.2917221435116213,-0.7607105499396579,-0.7824647250388055,-0.2090635614112364,0.07646113968008458
389,0.0,1.0,0,-2.019877509934496,0.7622547644665005,-0.38177850858030676,-0.42416359797030556,-0.14399133654667678,-1.102605816887307,-0.308707287654551,-0.7264492689066654,0.23155742939768054,-1.6851637902744276,-0.24752298224186342
85,1.0,1.0,2,-2.712808561579797,0.11404182841467797,-0.10269574484818005,-0.5203300270836251,-0.14399133654667678,-3.9056055459987595,0.7268262433571653,2.226949213913862,4.353445895314059,0.3318774899747344,-1.9060901961222774
41,0.0,1.0,6,1.0519458718326682,-1.4202118865289375,-1.614595406792969,-1.5329827578850825,-0.2891412009536646,-0.2224244120716942,-0.3437067093974967,1.01613183285426,-0.6332584415154965,2.4487980506985867,-1.2452397508548232
395,1.0,1.0,0,2.343229962327717,7.515442919527852,-1.5789054004041523,0.17085043345158923,-0.14399133654667678,3.143515847569901,4.916076263326707,1.5231075949382362,1.2368274482429973,-2.5481001535066556,2.9279072298598274
402,0.0,1.0,0,-0.0012646751885739826,3.3723323170546498,-1.502101811339395,-0.05709322643364742,0.8403775101699358,0.9616975705768777,1.6751070745286056,0.3321785605528695,0.0031671535949553686,0.17419418227148653,1.022649102598813
403,0.0,1.0,0,-2.395541919767972,0.873381631580704,2.509719132441129,-0.0030961390067919675,-0.2891412009536646,-2.420532668792928,0.47813482243784744,-1.45578520315643,1.0618363594479352,-1.2648493029684937,1.0677368075812654
33,1.0,1.0,6,-0.5633093147963373,-0.6585860758220078,-0.36984130467113785,-1.9082175792725016,-0.43546363165001234,-2.0265037020131964,-0.006092866136369113,5.035277052393443,3.263738598462639,0.47996125562954434,-2.236515418756004
29,0.0,1.0,6,0.18744547375673729,-1.7709423875330037,0.21534491209834988,-0.42935431771653987,-0.43546363165001234,-1.4211867121261585,-0.28443168448415473,0.5502762035460378,-0.16545463280933367,0.6845447029732352,-1.5692238727767713
46,0.0,1.0,6,1.6487725995711233,-2.2186093574097683,-1.8900178951996933,0.9197135355448383,-0.43546363165001234,1.2496853996396737,-1.160206310688276,2.26476737696436,1.3570458601656292,0.46762774006970736,-2.2300743180442253
385,0.0,1.0,0,-2.1797891197959154,-1.346671753921092,-2.5715260496535457,0.6316872794433693,-0.2891412009536646,-0.5048957307776629,-0.6345620984599272,1.9528289180904639,0.30314751152492614,-1.8628643090601997,-2.2300743180442253
336,1.0,1.0,0,-0.6357799725064297,0.23767359011162442,-0.4648896795746622,0.1192789259102924,0.8403775101699358,1.1187749891008578,-0.898962712320501,-1.640011597249368,-1.3111453177836436,-1.6792404396482352,0.4133274630255904
334,1.0,1.0,0,0.025155714213258407,-0.5522453510257479,-2.497462249749619,2.1568150010182654,-0.2891412009536646,0.3949467256723735,-0.22577896087695018,1.207927869069187,-0.49947027049825143,-1.7685775133485735,-1.4413737167911913
10,0.0,1.0,9,-2.321641902768575,0.5340887679624313,0.5699275067122404,1.833350409800404,-0.43546363165001234,-0.10860320371192361,-1.0019422973816208,0.9960980798912832,2.1827826839942612,0.8296823497286219,-1.5627827720649923
366,0.0,1.0,0,2.0156722244173486,2.8966874975657433,-0.265590918568753,-0.5287863352637057,-0.2891412009536646,2.600703715576432,1.0043683866288364,0.04471258033093846,-0.38745523542635285,1.2338708733762533,1.677058447154488
359,1.0,1.0,0,-1.262341895958484,0.5364677184474783,2.4221340056689638,-0.3678724939952957,-0.14399133654667678,-1.8729885456451454,0.7574630621582377,-3.1614298504813716,-1.575938268567376,-0.26923958346071863,2.3829965974043947
351,0.0,1.0,0,2.3868523397959187,3.085110308203194,-0.02004756561457882,1.8206344891451283,-0.2891412009536646,1.6750577649073333,1.5317822653737387,-2.3655802478339236,-1.0763578136632823,-1.86691483149453,1.346633224520761
314,0.0,1.0,0,-1.4077441587002606,-1.1452575737449537,-2.1700015380021807,0.08984553220763856,0.8403775101699358,0.7539562671354351,-1.013377773727839,2.1824431173558896,1.8716546754514636,-0.22066685550989504,-2.2300743180442253
14,1.0,1.0,9,1.9173673868414691,-2.2662597546988126,-1.6569074182222387,-0.8683516389499042,0.8403775101699358,-2.0242000495580887,-0.1571365942868177,1.5493548495228828,2.9099658620930433,0.787975488191549,-1.5692238727767713
349,0.0,1.0,0,0.8967447946219247,-1.2163929895284484,1.8261020455354318,1.4474770572638416,-0.43546363165001234,-0.48973897859155013,-0.45345338071529595,-1.351815833986815,-1.619366757380946,-2.5149196922488155,0.4133274630255904
320,1.0,1.0,0,-1.9043846273612124,-2.542329711119204,0.7890702085623655,-0.6131732008333854,0.8403775101699358,-2.357239465839371,-0.6326067757602701,-0.35222030338727495,-0.7265652125649177,-1.9225846296295757,0.4262096644491483
67,1.0,1.0,1,-1.7336522548109745,4.0048957087915635,1.7228565104050868,-1.960669850936655,-0.14399133654667678,-0.5314936570434932,2.372193415954797,-0.895080500668646,-1.1542777957151324,-1.5589005989325253,2.337908892421942
354,1.0,1.0,0,-0.15636473944800108,-4.333905281379316,2.3572496442578696,1.1415082342239693,-0.43546363165001234,-4.2909024920199865,0.2848397358660826,-1.1043739523425393,-0.23004557783939403,-1.9462780321343454,0.08934334110364239
323,1.0,1.0,0,-2.8225063245396256,0.5040797376868782,1.4840486146554996,-1.4378633640665655,-0.43546363165001234,-0.09381965278037394,-0.5545141642565247,-1.588391736656387,-0.9433669249785002,1.1850833873001656,1.4046031309267715
438,1.0,1.0,0,0.837361279660742,0.10118485427577276,1.578396541276247,1.1013178442007319,0.8403775101699358,0.06173233165699646,0.3558643206906763,-1.271498047532304,0.08490140972863314,-0.4674439786981109,1.0548546061577075
357,0.0,1.0,0,0.5744690003999156,0.3212134907353346,1.6731221408760062,0.4843591009866714,-0.14399133654667678,0.5911182423265023,-0.41431726329072266,-2.206036598983686,-1.9726795352106388,-1.5607734271243874,1.3981620302149924
84,1.0,1.0,1,-2.2531801765918633,0.2841801112028023,0.302809039579551,0.4870807810725053,0.8403775101699358,-0.4959045960719747,0.797413272843269,0.3891539417760395,-1.195367523548811,1.3609323246816594,-0.27972848580075815
333,1.0,1.0,0,-1.8548441956347346,-0.6588191311997785,0.6255634143042235,-0.270021602296664,0.8403775101699358,-2.458672589981526,0.8103791661900956,-0.8465916915656346,0.36577392422090677,0.22975119923445317,0.7308704842357596
65,1.0,1.0,1,-0.06813326757286509,-1.0743795767477418,-0.7846008569882227,-1.882741183273254,-0.43546363165001234,-0.43105547121320453,-0.5934473821284293,0.9275755178252951,-0.01676781873602981,0.8496994118727901,-2.2300743180442253
364,0.0,1.0,0,-0.6287520551861197,1.263571939145429,0.5041435938980248,-1.5351073510677726,-0.14399133654667678,-0.5383927346429311,0.20418343953635618,-1.0308180856585731,-0.4295850184138992,1.5530613475852721,1.0612957068694864
344,0.0,1.0,0,0.382859802596009,-0.1577602248153472,0.8893093727538426,1.62324381166545,-0.14399133654667678,0.09644567297715846,-0.3022712295690919,-1.4913840708909187,-1.5540825031979542,1.5874155284011424,1.3981620302149924
166,0.0,1.0,0,-1.2040061394430224,2.3740880759940386,2.6574089790557616,-0.460898581263243,-0.43546363165001234,1.2620497188823134,-0.9867900794745621,-0.9579482908613248,-0.25843036018189114,-0.6772516680341618,0.4133274630255904
372,0.0,1.0,0,1.8068102238692614,1.5022363596369555,-2.587030913357735,-0.25625849361617575,-0.14399133654667678,2.1120641561099753,0.5002358352891896,0.660544617683809,-0.12040237919577569,-0.03742030903602642,1.029090203310592
431,0.0,1.0,0,0.6644237744362962,0.3697761625106313,1.4155516954017289,1.485740358480827,-0.43546363165001234,0.30190926392619916,0.3164997540692863,-1.9658126818000083,-0.38903267212252546,1.1461103503361358,1.3852798287914345
16,1.0,1.0,7,0.7785426911892446,-1.0217326055335607,0.6365776208258955,0.6339780576208097,0.8403775101699358,0.8975892116635187,-0.3009293241317073,-0.2129258363798449,-1.6812701698627202,0.05180727329495527,0.40044526160203264
437,0.0,1.0,0,0.1297786224264858,0.6552877767663677,1.994384541319903,0.04374447267526761,0.8403775101699358,-0.5749675177350045,0.23902294740997737,-1.4495531477359358,0.40295261942601734,0.5619456486086795,0.07002003896830566
428,1.0,1.0,0,1.9348629076610637,-1.085139039809941,-0.5497485069638728,1.558439384836945,-0.43546363165001234,0.9616034353533649,-0.3669891154182061,0.49894693865051554,0.5103353265293508,-2.4379161341083146,-0.2604051836654213
337,1.0,1.0,0,-2.3377332675243125,0.04167824018563013,1.2331028259738699,0.48427953431621085,-0.2891412009536646,-1.6946276551101591,0.5635640447561339,-0.7386816847592326,0.8755608254653425,-1.4783333326651458,0.40044526160203264
11,1.0,1.0,9,-0.2526226348815049,-1.0901863014512712,-0.8281213463477425,-1.281320928062033,-0.43546363165001234,-0.7528291052007275,-0.3863728888718226,4.912459456331485,1.312892034869152,0.06010246980371636,-2.8973658640234583
398,0.0,1.0,0,-0.4556161034043106,-1.475739614933922,0.37109864729837694,-0.5837349538327996,-0.43546363165001234,-2.751135990535735,0.9178027500884087,-1.0099026240810816,-0.6955232727400563,-1.554850076498195,0.07002003896830566
249,0.0,1.0,0,-1.8815642407128004,0.7565103364183811,1.365769516357694,1.4666634882334955,-0.2891412009536646,-2.483163708618331,0.030723373063859638,0.5186293931859289,1.4444036782015492,0.2652913029916076,-0.5779482048755903
52,0.0,1.0,6,-1.4080873394196058,0.4821155414771143,1.2670331566369346,-0.6903013654955699,-0.2891412009536646,-0.8553955148095569,-0.5154419467674882,1.6876158510905492,2.1228282827542846,0.8012515195389441,-1.8996490954104983
216,0.0,1.0,0,0.41370260636402745,-1.6656204525990073,1.6240837466120697,-1.4364012194629632,-0.14399133654667678,-2.3682494553386437,0.06716863820952901,-0.7264492689066654,0.0031379265406103474,0.28211883908262636,-0.5779482048755903
140,0.0,1.0,0,0.35585919261100957,-1.1828167170008324,1.3815634295476769,-0.2680728126091041,0.8403775101699358,-0.4940448375932316,-0.13124389652171653,-1.2549730867764364,1.1171920575257992,0.9319272120056512,0.07646113968008458
212,0.0,1.0,0,-0.004938245874125568,-1.3555038282106335,-1.515528443509778,0.6192349634922489,-0.14399133654667678,0.1756110831400172,-1.0562072121910178,0.5577851429379236,-0.4107857680454894,-1.6343440520580133,-2.2236332173324462
142,1.0,1.0,0,0.9936341103190105,0.36272019309215087,-2.0992528358272304,0.036369373468872694,-0.2891412009536646,-0.3983884564055659,1.0805956951701572,1.058011815875076,0.1641211278287568,2.4130595339248204,0.04425563612118988
93,1.0,1.0,1,-1.6965846053931577,0.31860916468340894,-0.9289789369477895,-1.5833885506755874,-0.2891412009536646,-0.7442307566370268,0.1313107146995216,1.4780354047881006,1.4080945408360277,0.4575723476028073,-0.5908304062991483
290,1.0,1.0,0,0.865298368710573,-2.0643607063233254,0.9486358075030638,0.47578632462962533,-0.2891412009536646,-1.0907504699154895,-0.2968704973163437,-1.025193968955921,0.19174104198247682,-1.1759990435756076,-0.5779482048755903
92,0.0,1.0,1,-2.0867914555864506,-1.5912955511799698,-1.4212047176297031,0.3333656435027619,-0.2891412009536646,0.35607946513183897,-0.8911413655087403,2.0805409828714216,0.6271690155247883,0.6233075935994463,-2.560499540677952
87,1.0,1.0,1,-1.4499432385616542,-2.0176185130235007,-1.8102753664267301,-1.0216799135949253,-0.2891412009536646,-2.8580058684812526,0.4422830359022372,1.6239877577435604,1.9959211912306407,3.240766838650229,-1.2452397508548232
308,1.0,1.0,0,0.44442200109736435,-2.293869439663137,-1.4244879659837244,-1.289346020777072,-0.14399133654667678,-1.486511484339746,0.03230950704265398,1.3090967686789647,-0.3472174745371003,-0.004692408393925679,-0.5843893055873693
163,1.0,1.0,0,1.537891825667113,3.5653586068025733,-0.09261287517643685,0.5037235095966525,-0.43546363165001234,2.1866093703756206,2.315835083490396,-0.971320783273961,-2.139317335713846,-2.5895636078900024,2.3185855902866055
155,0.0,1.0,0,-0.032108630557996315,0.3445741439185548,-0.16655703233173622,-0.5944788376071432,-0.43546363165001234,-1.0329517924668483,0.5311750650361864,2.217616154562844,1.8475869452719444,-1.3438564642208595,-1.258121952278381
86,0.0,1.0,2,0.12522785276183546,-0.7379431900762482,0.370813354602195,-1.3247414347863224,-0.14399133654667678,-1.8057073576368476,-0.23421785230047712,1.6667003895130579,2.7994733395224842,2.204754752083414,-1.8996490954104983
254,1.0,1.0,0,1.6926418626693698,0.8812220253895924,1.6019514510437851,-0.09042149096741438,-0.43546363165001234,1.859202942603008,-0.212276927162829,-1.9604014068597695,-2.387169935118717,1.4960748515889395,1.3852798287914345
263,0.0,1.0,0,-0.3175779407571472,-2.4096974788025265,0.531857956231501,1.2391635093231537,-0.14399133654667678,-0.1424848431117579,-0.6578458028644578,0.6819403257013772,-0.8187415769991568,-0.2660500574075694,-0.9083734275093174
90,0.0,1.0,1,-0.8886830387019325,1.4235285452984452,0.8272045752210369,0.9883299811391066,-0.2891412009536646,-2.2372490803643785,0.717965633791464,-0.441650815140893,1.3675030599600084,1.6466490346630664,0.7308704842357596
174,0.0,1.0,0,-2.5789956123669104,-1.4256328569517795,0.2704480165406858,0.7553035361317735,-0.14399133654667678,-3.448921260319146,0.3319797803660679,0.29390966263950413,1.2211037455076617,-0.5064170156621406,-0.9083734275093174
175,0.0,1.0,0,-0.3234677033191014,-0.33067312109596725,-1.6858239000842943,1.2149613773406627,-0.43546363165001234,0.5303246303465005,-0.1287032020272099,-1.199023486893019,-0.9763024881902985,2.9010074142284195,1.3917209295032136
181,0.0,1.0,0,-1.305309802691255,-0.1851237162621998,-1.5428433217691562,-0.056531554624945704,-0.43546363165001234,-0.12697907854403734,-0.06997002900889426,1.4731409360691017,0.16134320787654124,-0.021519944484944487,-0.9212556289328753
298,1.0,1.0,0,0.3209339458005848,0.49749180248426483,0.8615069507897709,-0.14332417086637358,-0.43546363165001234,-1.3978632726394444,0.7862090714968157,-0.21648271839734784,-0.37418491125157255,-2.3964526797249674,0.3940041608902537
195,1.0,1.0,0,0.10804139985528305,-0.6626876888998281,-0.5479946620966174,0.5574675627432648,-0.2891412009536646,-1.544513463812193,0.5142438026553429,-0.8158872925501448,0.2832290062630419,0.6648896195195413,0.7308704842357596
225,0.0,1.0,0,-0.8668635165823876,1.5202784412908952,0.5076170156846365,-0.9806986331290221,0.8403775101699358,-1.773005780801633,0.22556533396659006,-0.5876106799862142,0.17299490406802964,0.899576634301646,1.0677368075812654
91,0.0,1.0,1,1.0456547984691393,5.463141515411059,-0.5440317938299295,-0.7124554904164485,-0.14399133654667678,2.7017403488803167,2.4059327498847645,-0.36718061139393016,1.4654338636177842,0.5698461464253024,2.3121444895748264
300,1.0,1.0,0,-0.4723852354476166,0.6667419482287638,1.6007496212330357,-1.1556122960698314,-0.2891412009536646,-0.5150906901603711,-0.15706255501499752,-0.5876106799862142,-0.5190557407996501,-1.513386622114848,-0.9148145282210963
151,0.0,1.0,0,0.7597130023762482,0.3417384221294827,1.6506586488390997,0.5064542515209307,0.8403775101699358,1.8035905776978929,-0.89390279999043,-0.27077775239331875,-0.08888810112776897,-0.5382807790586935,-0.5843893055873693
183,0.0,1.0,0,-0.6066284523273171,-0.8034819567851823,1.2607481464534966,-0.6848911077305242,0.8403775101699358,-1.7738914160324923,0.24242445367230137,-0.8479292782671295,0.9718275088477435,0.8050464314362937,-0.25396408295364237
189,0.0,1.0,0,-0.22346232755462653,-1.317407236719284,-0.0007071828453341644,0.8314669836121988,-0.43546363165001234,-0.8782081532171977,-0.44421404231903294,0.6175218816406326,0.3154965155104864,-0.03455256867861375,-0.24752298224186342
88,1.0,1.0,1,0.7879950505591858,-1.4534293155111802,-0.4571291380352624,-1.3680439886146738,0.8403775101699358,-1.8604403108600025,0.5692366532725441,0.016688362885582043,-1.3348091752747144,1.4863565890653974,-0.9212556289328753
89,0.0,1.0,1,-2.601512746088059,1.8905971431130237,1.7518583007787396,-1.120949283112063,-0.2891412009536646,-0.48698726826895833,-0.8689235634753649,0.4558830084534563,1.2870038804675734,0.5744914584948966,-0.24108188153008453
288,0.0,1.0,0,-0.374124211622643,2.660757561760573,-0.09767905692116324,-0.44279676046206407,-0.14399133654667678,3.1113887869458625,-1.4189601485304972,1.940820685336456,1.7387291613196485,0.5872806755348398,-2.566940641389731
219,0.0,1.0,0,0.04201923307898764,-0.13011606282686528,0.8577340731113242,-0.5021022274326645,-0.43546363165001234,0.42860512090591585,-0.753624668070069,-0.6552515334376876,1.4099884912103753,0.4457256463504225,0.08290224039186356
474,0.0,1.0,0,0.3325397755509732,1.4316375990554286,0.08996842178314071,0.6941297534711086,-0.14399133654667678,2.5153413523656853,-0.7514621748398003,-1.6693784095633628,-1.7524393834118295,-2.2305988621915804,0.07002003896830566
248,1.0,1.0,0,0.26637346822396735,-0.7556186492791837,0.31703844703067857,-0.20920382391469505,-0.14399133654667678,0.16921325425352549,-0.692867583207246,-0.5226449999377304,-1.118753370757065,-2.029204940901039,-0.5779482048755903
295,0.0,1.0,0,2.2105366527647865,0.2992939212074866,0.10062553199765639,-1.1271341848979082,-0.14399133654667678,1.9235317533836953,-0.5473611842155635,-1.9248025391252792,-2.21498715455162,-2.2305988621915804,1.7221461521369403
94,1.0,1.0,1,0.7402442147271964,-0.01580145698283985,0.7597091064526963,-0.14288028106567305,0.8403775101699358,1.1936030888250815,-0.4273571055525962,0.2770069611664988,-1.2094945991971553,1.552817940431546,0.40044526160203264
95,1.0,1.0,2,-0.4927602664462436,0.31814811722691744,0.19662055613181934,-1.3553997783303668,-0.14399133654667678,-0.26712865298297855,-0.29430324938744123,0.5291515654986162,-0.6089348537117525,0.6234261651361944,-0.5843893055873693
96,1.0,1.0,1,-0.5008653058457765,-0.8298053787948915,-1.6712144790247463,1.928412078421843,0.8403775101699358,0.8978231908391213,-0.9802515535380969,0.8145468592013345,0.07867633921239114,0.5002217249274385,-0.5779482048755903
296,0.0,1.0,0,0.7710518849552719,2.9723774239048084,0.16469787822533632,0.46613657165887823,-0.43546363165001234,3.064917410398259,-0.9692796793046574,-0.9387048886121039,-0.5896740586610554,-1.685407197428154,1.0612957068694864
99,1.0,1.0,1,-0.3312239428006392,-1.2149640736786722,-0.278857031210373,-0.9403360802920486,-0.43546363165001234,-0.4909428957413083,-0.5223027636212312,-0.07320553884487778,-1.4830990627343132,2.6859754829000084,-1.2387986501430441
283,0.0,1.0,0,-0.18571234393168415,-3.251582022944775,0.047464132882143295,0.6143308666045204,-0.43546363165001234,-2.8011159757033037,0.1779837001572825,-0.5631383363912169,-1.114261087030813,-1.3359295104828024,0.08290224039186356
145,0.0,1.0,0,2.4056070261398106,0.9033767811930713,-1.273205578409844,1.1130090848443768,-0.2891412009536646,3.8205589754470815,-1.2367759333343413,-0.3713423001762914,-1.832539355463583,-0.23275696391600598,0.40044526160203264
310,1.0,1.0,0,-1.629389103469835,-1.3099401363796455,0.10670681264059306,-2.297105887879452,-0.2891412009536646,-3.275606980245584,1.0371620428208497,-0.2436302353953333,-0.5007712732463474,1.6609861533347683,1.0612957068694864
97,1.0,1.0,1,1.1508480357275421,3.785480616013087,0.742083762299015,-0.9402500723820097,-0.2891412009536646,1.3212340799359004,1.976561968399443,-1.1731103802192862,0.339323164994376,0.5052704638526472,2.331467791710163
98,1.0,1.0,2,-2.0393137006074573,-1.602627011878023,1.355741249101207,-0.3002365006143608,-0.43546363165001234,-2.0229928775776056,0.25461995557051,0.40241046998180907,0.6363994849277029,1.3630273132396638,0.07646113968008458
203,0.0,1.0,0,-0.6066284523273171,-0.9516155785989968,-0.05290007218506598,-0.3364465794787994,-0.2891412009536646,-1.2367024613785755,-0.318658657175997,0.1468021349784629,0.6160255478023233,1.1816504540932904,-0.9083734275093174
230,1.0,1.0,0,-2.737046107582771,1.7541177276295974,0.8696492271517676,-0.3761220798202247,-0.14399133654667678,-2.4891138827440673,0.7424660687716012,0.574262013883396,2.4566063007573358,0.2559350191585398,0.7308704842357596
205,0.0,1.0,0,0.8003935067793704,-0.390647196052186,0.3545933540978513,1.5052351615738806,0.8403775101699358,1.1866289373842005,-0.08810650131210018,-0.18088385066285906,-0.7372571464023222,-0.15550999862177867,0.06357893825652672
136,1.0,1.0,0,0.725411110178671,1.95859707982405,-0.5256555971924104,1.308314105787208,0.8403775101699358,2.01022263404871,0.7747025689641198,2.3827371774891657,0.6161111435087654,-2.317089479085152,0.03137343469763221
242,0.0,1.0,0,2.049924498567129,-2.4209337644130797,-0.529703721398568,-1.0263186886720765,-0.14399133654667678,0.0018200183938871795,-0.5776057970155528,-1.6546950034063654,-2.1101147360112082,0.7478165282862348,0.08290224039186356
241,0.0,1.0,0,3.04858185432238,5.865936579144657,-1.5211550257083284,0.22627697847022632,0.8403775101699358,4.812150181011666,2.0306502351825606,-0.0001693281280293335,-0.22130022833075302,-1.1146493019680956,2.2992622881512683
231,1.0,1.0,0,2.3027516429526873,0.44885190368849515,0.7140320286667039,-0.8708062002953336,0.8403775101699358,0.12971381333117582,0.3463489792281842,-1.622653017689381,-1.932319210756164,-1.969971434639115,1.0548546061577075
470,0.0,1.0,0,-0.9452456367012225,2.3405376286783155,1.4282625363326753,-0.7548571993791222,0.8403775101699358,-0.6717986857538891,0.30502580209365154,-2.047620135187238,1.175031007957169,-1.2053723895528434,1.0612957068694864
264,0.0,1.0,0,-0.019063883040364382,-2.4407978636047867,-0.8938178672834532,-0.6516217001881313,0.8403775101699358,-0.8500295940569011,-0.15989775664054953,1.1438438976352179,-0.5834444454323069,-2.25429226469635,-1.5756649734885504
209,0.0,1.0,0,-0.02450170177207342,-2.2691861803574573,-0.7463249494669322,0.48849861687269946,0.8403775101699358,-1.4244278760570446,-0.3063756314105628,1.1074546791869815,0.5643687796060504,0.3516511449651765,-0.9083734275093174
268,1.0,1.0,0,1.187631825196286,-1.9118938686683502,-0.5003563286547217,0.36433358223534956,0.8403775101699358,-0.08382062127335002,-0.2551530018879932,-1.2310654726100037,-2.9744927495375983,-2.25429226469635,0.7373115849475385
143,1.0,1.0,0,0.9762010794510354,-2.0810614833875816,0.23968404743293922,-0.5588867794500079,-0.2891412009536646,0.4756683415799323,-0.7791211036780572,-0.49194060092224073,-0.9742524576344036,2.412072024000148,-0.9083734275093174
20,1.0,0.0,0,-0.5927600859164189,-0.0012510733357898873,1.072890237973584,-1.2237173589370194,-0.43546363165001234,0.39853199874892375,-0.4901518489438518,0.25475391288751237,1.0301925010863486,0.9419826044725513,-0.9148145282210963
220,1.0,0.0,0,0.5198962988007273,0.40896914022547926,-0.9516864452417655,0.5292362396608862,-0.14399133654667678,0.10855088113518865,-0.7701152090074483,1.2025775222632076,1.486603718968178,-1.2885427054732632,-2.2300743180442253
59,1.0,0.0,0,-0.9644048406943615,-3.38192190342463,-1.3046716314560407,0.4474615509643852,-0.43546363165001234,-1.0210811831963613,-0.6691072352664784,-0.36067165412377844,0.5593656198269237,0.9647334911897626,-0.24108188153008453
27,0.0,0.0,0,-3.17005639629713,0.6996717403187942,0.8179941551844003,1.1078160327322226,-0.2891412009536646,-2.128179991769954,-0.08869272020742758,0.8452512582168241,1.761156306892673,0.4794744413220922,-1.2387986501430441
148,0.0,0.0,0,1.5224763318820054,-0.6134940504627586,-1.3807680236937991,0.5273772175692963,-0.2891412009536646,1.79700205845948,-0.6064341092705208,0.03760382446307171,-1.4397239948067502,1.193740562499401,0.40044526160203264
144,1.0,0.0,0,2.366127194028698,0.43116071873012324,1.301896192390665,-0.2850023932954335,-0.43546363165001234,1.0150689695350914,-0.6924968564796536,0.5261990353079193,0.2512100900452597,-1.1878457448279924,-0.25396408295364237
108,1.0,0.0,0,-0.5826834259315028,-2.1829686749557,-0.23085572034896507,1.0005226377370986,-0.43546363165001234,-0.3873166361214818,-0.6002619111311225,0.7712262887139998,1.6076522344532576,-0.07507350727440226,-0.9083734275093174
26,1.0,0.0,0,-0.4020442188898828,1.5662470763622285,-2.320099493414128,-0.4567149002729942,-0.2891412009536646,2.4046832544810695,0.5713567985579018,3.162365605484207,0.021322252728074975,-0.7445346216057376,-0.29905178793609477
30,1.0,0.0,0,0.3661821587138109,1.676346634770801,2.008181632295484,-0.2797007601663476,-0.14399133654667678,0.043250355970701954,-0.29625137215336494,-1.1745511432980233,0.22406421566546528,0.7280428732957926,0.4068863623138116
61,1.0,0.0,0,1.098633614780588,-0.7500941173958225,0.7169507135639125,-0.17084805972104772,-0.14399133654667678,-0.24451440748859055,-0.22298225982139366,-1.0468390785170638,-1.1623133047454066,0.899576634301646,0.7373115849475385
21,0.0,0.0,0,-1.6048704839369778,-0.6175980186267604,-0.17309010367152125,-0.007970744511793793,-0.2891412009536646,-0.8011835199425589,-0.5433794017711938,1.9786388483869541,1.4520945481698972,0.30083140674876196,-1.8996490954104983
62,1.0,0.0,0,0.9598528113859015,4.053606850595897,-1.1704194655959048,-0.037861950972398,-0.2891412009536646,3.376533188039527,-0.07053115816548838,2.1255874209883627,0.4263460330521551,-0.825421795702679,-0.2926106872243158
417,0.0,0.0,0,0.7032083108807157,-1.1044780542793586,0.7988080227220008,0.3263654303206651,-0.43546363165001234,-1.27705868918824,0.3877854339700576,-0.15452097450983143,-0.3680679963749123,-1.466486631412761,-0.5908304062991483
