,Cinderella,Number of Tournament Wins,Game Count,Wins,Losses,3-Pointers Made,3-Pointers Attempted,3-Point Percentage,Free Throws Made,Free Throws Attempted,Free Throw Percentage,Rebounds,Opponent's Rebounds,Rebound Differential,Offensive Rebounds,Assists,Turnovers,Assist to Turnover Ratio,ESPN Strength of Schedule,Total Points,Average PPG,Total Opp Points,Average Opp PPG,Total Scoring Differential,Scoring Differential Per Game,optimalrank,Region_East,Region_Midwest,Region_South,Region_West,Wins vs Top Teams,Losses vs Top Teams
228,0.0,0.0,0.06961963963093966,-0.5503946028640624,0.7253469880823399,-0.6671333521261303,-0.7292979658794422,-0.08310173428188687,-0.5205031444100185,-0.5515917658715715,0.1336339554549341,-0.07526486361705921,-0.469862187972177,0.45223056113087046,0.14129756793364043,-1.0554788523450032,0.4999953336463087,-1.3599828610727793,-0.6464954012512988,-0.65106695940879,-1.1871005129314198,-0.39740802583760243,-0.6823400550802202,-0.5708477523009841,-0.5829911221912963,0,0,1,0,0,0.2659859247283647,1.9826215310367274
232,0.0,0.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,-0.7075016972513015,-0.568611791058552,-0.6741440982555374,0.8849573072992712,0.9040982143129543,-0.17864310550058554,1.1116518912951292,1.6367148507702607,-0.5002855669488614,0.43450458973646316,0.4423305821871104,0.0884140476482982,0.266304522018193,-0.8816219029523069,0.26954889982784236,-0.02083064635313935,0.5252696691384247,0.3912444346099032,-0.4185676233545559,-0.46970559527548494,0,0,0,1,0,-0.09392902292387785,-0.4390512427221353
233,1.0,0.0,0.6746775986052851,-1.0486685046993307,1.9168104255509253,0.1604177229398801,0.277104918525081,-0.18183072089069008,-0.701852880114443,-0.4335628485593127,-1.0666415141427654,-0.9726897270872504,1.6760166611945597,-3.183816581635029,-1.2367754345396262,-1.0824664097239602,1.2483249445517823,-1.7798397641412163,0.9602023603722569,-0.2918872870551039,-1.4045406575477113,0.7235309920258354,0.291838463342299,-1.8929161445177018,-1.9424174451810323,0,1,0,0,0,-0.8137589182283629,0.36817301519748563
476,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-0.8689750777519866,-1.1183276522879133,0.40744716782327056,-0.9852118421526063,-0.6460148997213787,-1.3845558994665874,-0.719384322075503,-0.40697929129329824,-0.43617390448195636,-0.005305942967770923,-0.6236779342816912,-0.716040284075086,-0.06827335434332044,1.4206584262033979,-0.8428619300830884,-1.5231443727929592,-0.5537294534988301,-0.940795580375992,-0.6677532889032566,-0.6736195437239455,0,0,1,0,0,-0.8137589182283629,-0.8426633716819458
469,0.0,0.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,0.2815227583153938,0.5561914326876799,-0.4970495638507566,0.40891425107515694,0.7152519466133401,-1.085491749300522,0.9017702699996812,1.4323454365639048,-0.5277619937203921,2.0031621563815647,-0.17838323752890065,0.6870777363726771,-0.7251464430090597,-0.7738555896726782,0.4962156833520132,-0.0801325039757633,0.23931583805081294,-0.44376572403796966,0.5504877426681692,0.4139215146678437,0,0,0,1,0,-0.45384397057612036,-0.8426633716819458
236,1.0,0.0,0.37214861911811237,1.1935640535593768,-1.0618481681205383,0.12004937781470887,0.5731057668793526,-0.9712598924954656,1.2929942126342262,1.2581849662497309,-0.03964330036213948,1.0754654048648795,0.1432460546468907,1.1940940839622,1.2115031975139434,0.41534302480815344,1.3792826264602402,-0.6787526628091592,1.802738991467536,0.6914978353112988,0.6907916451183566,0.29269388652050043,0.013501743793009023,0.8412043524749868,0.7764352007984401,0,1,0,0,0,-0.8137589182283629,-1.2462755006417563
237,1.0,0.0,-0.23290933985623305,-0.7995315537816966,0.7253469880823399,-2.0194729138193668,-1.930215693488201,-1.559216275454659,0.5449265528534754,0.526405678913726,-0.03139561516537757,-0.3719940523451063,-0.5956279813299344,0.22326033803478107,0.46382529191674543,0.4018492461186749,2.6140264844542718,-1.3396822098797578,1.8125359290384113,-0.49414380158436405,-0.4557109355857197,0.021990926424228063,0.43100682311694544,-1.0207663150972492,-1.0134761244713797,0,1,0,0,0,-0.8137589182283629,-1.2462755006417563
207,1.0,0.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,0.7861270723800343,0.6492202707418795,0.6428773324900078,0.03488042118478145,0.2903478442892083,-0.9528273036835226,0.055006487531839524,0.5205434347201631,-0.5369208026442357,-0.7529838485649688,0.5097994756345029,1.3231579056423297,-0.5707452168735258,1.0385778609392595,0.6287285721815284,0.13730764064052547,0.5633968466167728,0.05326413230005126,0.2251620126462544,0.09672203930356975,0,0,0,0,1,-0.8137589182283629,-0.8426633716819458
201,0.0,0.0,0.06961963963093966,0.44615320080647425,-0.4661164493862455,1.0888896608188185,0.8521922810419514,0.9528013088956377,0.3069050247414182,0.10150157658959412,0.6736515071921478,0.9596686482880807,-0.6585108780088131,1.9817516514127476,0.6544098560885802,1.805202229824439,-0.19220955644125443,1.798735516805889,-0.7248709018183015,0.8693440808456483,1.5012503659608905,0.536707822381929,0.8286307081873622,0.7512206399157337,0.7764352007984401,0,1,0,0,0,-0.09392902292387785,-0.03543911376232485
418,1.0,0.0,0.37214861911811237,-0.5503946028640624,1.0232128474494862,-0.7075016972513015,-0.4079256162376617,-1.0984852144457933,0.44291732651973653,0.5814858403261135,-0.5496709646036875,1.04651621572068,0.6305885039082009,0.5896126949885241,1.2408238996942256,-1.4872797704083154,1.5850732694592455,-2.2429648566304667,1.802738991467536,-0.02686150939607336,-0.5347800790825507,0.43376444319038887,0.2520760748352596,-0.8407988899787432,-0.9001905975555683,0,1,0,0,0,-0.8137589182283629,-1.2462755006417563
416,1.0,0.0,0.06961963963093966,-2.5434902102051358,3.1082738630195106,-0.626765007000959,-0.39101128204598906,-0.8828238667395039,-0.9852118421526063,-0.8427297619084768,-0.5725756578703591,-0.9365032406570009,0.08036315796801195,-1.2787843254755653,0.14129756793364043,-1.1499353031713528,-1.7449934990701121,0.3862705991081623,0.16665041713135437,-1.3380416725512772,-2.4126722371323273,-0.427909767820281,-0.7419836378407836,-1.879072496431663,-1.9197603397978698,0,0,1,0,0,-0.8137589182283629,-0.8426633716819458
199,0.0,0.0,0.06961963963093966,-0.5503946028640624,0.7253469880823399,0.8466795900677911,0.5900201010710252,0.9496449684545316,-0.08979752211201039,-0.07160750213505221,-0.10904029985946545,-0.7772827003639023,0.29259293425922767,-1.324578370094783,-1.5886238607030136,0.9281066150083365,0.032289326830387675,0.7519862808500928,-0.2742117735580359,0.5031900459219877,0.8489299321120214,0.5862731531037818,0.9280366794549664,-0.06555459716056314,-0.061877698378564015,0,1,0,0,0,0.6259008723806072,-0.03543911376232485
432,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-0.9093434228771577,-0.6785549633044242,-1.0528113553648437,0.03488042118478145,0.4634569230138546,-1.5176908427831894,-0.08250216090310913,0.33189474468352687,-0.4911267580250178,0.7716926648097093,0.4828119182555459,0.2567882101020298,0.16364268629808254,-0.6660892763930495,-0.6127079652739303,-1.1277986553087957,-0.14958137222833895,-0.28471617000980354,-0.9446262506240353,-0.9681619137050551,0,0,1,0,0,0.2659859247283647,-0.03543911376232485
223,1.0,0.0,0.9772065780924578,-0.3012576519464283,1.3210787068166325,0.20078606806505134,1.046707124246187,-1.7227433562634733,0.6469357791872141,0.5736172458386295,0.1439616402268962,1.8281443226140723,1.0943498669149316,1.0383943322568592,2.6335572532576337,-0.2728396883552502,1.4354073472781508,-1.243438013592792,1.1463441742188882,0.994882607105189,0.2954459276341931,1.482261823844965,1.0274426507225705,-0.7162060572043929,-0.8322192814060795,0,0,0,1,0,-0.8137589182283629,-1.2462755006417563
445,0.0,0.0,0.37214861911811237,0.9444271026417426,-0.7639823087533919,-0.9093434228771577,-0.7208407987836059,-0.9372293430926898,1.5536844577093365,1.3762138835619897,0.3622910113900454,0.6918886487042333,0.11180460630745132,0.7453124466938649,0.09731651466321703,0.6852185985977235,-0.5663743618939913,1.1190282207307103,-0.6073076509677975,0.19631809284311025,-0.1592016474725971,0.1821250718332906,-0.14554781023515712,0.05903823561378724,-0.016563487612241634,0,0,0,1,0,0.2659859247283647,-0.03543911376232485
446,1.0,0.0,0.9772065780924578,0.6952901517241085,0.12961526934804715,-0.9900801131275002,-1.2705566600129674,0.4609122228150718,2.4490987777499322,2.6509261905343853,-0.6975989060329586,1.0248043238625302,0.49696234846558357,0.7178360199223341,1.0209186333421085,0.024023442813276875,1.1922002237338718,-0.8738613243834494,0.8818268598052542,1.0297544199550615,0.35474778525681705,0.7616581695041836,-0.046141838967552924,0.6612369273564808,0.4592357254341685,0,0,0,0,1,-0.45384397057612036,-0.03543911376232485
448,1.0,0.0,0.6746775986052851,-0.5503946028640624,1.3210787068166325,-1.7368944979431682,-1.312842495492149,-2.3059309990340253,-0.08979752211201039,0.30608503326417613,-1.4333603432120867,0.026057298387639805,1.0000255218966134,-1.132243382694068,0.9036358246209795,-0.25934590966577165,-0.4915414008034439,0.09985129203939892,-0.8228402775270549,0.0010359408838245894,-0.9103585106925071,0.83791252446088,0.4707692116239877,-1.5191376461946509,-1.5799037590504366,0,0,1,0,0,-0.45384397057612036,1.579009402076917
450,0.0,0.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,-0.8286067326268153,-0.441754284621007,-1.4034054075498401,0.6922732131133202,0.8726238363630187,-0.6789147592159318,-0.031841079900759635,0.6463092280779206,-0.7933674525118558,-0.01996629405791206,-0.6776530490396052,-0.005127153714886007,-0.6929283343329269,-0.911012715664933,-0.1175282228057417,-1.108031369434589,-0.4202843323246113,-1.457706630967534,0.5297222705391109,0.39126440928468154,0,0,0,1,0,-0.09392902292387785,-0.03543911376232485
451,0.0,0.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,0.7053903821296919,0.5477342655918436,0.6718196462895024,1.2589911371896467,0.8962296198254704,1.0066634520157516,0.3010745952575371,0.7327732110113788,-0.47280914017733067,0.52246669627731,0.1319736723291049,-0.2670425175318018,0.282951104083005,-0.8620280278105563,0.7751901861509928,1.3431120789672257,1.0895518958179784,1.7431656438493224,-0.43933309548361427,-0.44704848989232276,0,0,0,0,1,-0.45384397057612036,0.36817301519748563
452,1.0,0.0,0.37214861911811237,-0.5503946028640624,1.0232128474494862,-0.0414240026859761,-0.13729626917089915,0.27882033798050565,2.199742891156349,2.0214386315356716,0.285458706943396,-0.0028918907565599135,1.2436967465272686,-1.4528016950285931,-0.4304561245818639,-0.12440812277098665,-0.6786238035298123,0.41007770377784675,-0.6269015261095481,0.8519081744207121,0.9675336473572692,0.5252696691384247,0.3912444346099032,0.7373769918296949,0.6631496738826287,0,0,0,0,1,-0.45384397057612036,0.36817301519748563
455,1.0,0.0,0.6746775986052851,-0.05212070102879409,0.7253469880823399,-0.48547579906285976,-0.38255411495015273,-0.4525583347960632,1.7690372688583407,1.1008130765000526,1.8745875129241394,0.6412275677018838,0.4340794517867048,0.30568961834937325,1.1528617931533789,0.06450477888171238,0.2942046906473035,-0.23901322536701794,-0.31339952384153724,0.2869848062527786,-0.43594364971150984,0.8455379599565497,0.4707692116239877,-0.9653917227530936,-1.0361332298545418,0,1,0,0,0,-0.09392902292387785,0.771785144157296
456,1.0,0.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,0.09986520525212325,-0.1542106033625718,0.7574173693365119,0.06888349662936104,0.6523031907134688,-1.9864236246815021,0.15632864953653855,0.17468750298633004,-0.00570988506130831,-0.4011354224015816,0.06450477888171238,0.4999953336463087,-0.38968817060671945,-0.46035358740466736,-0.19075902979047382,-0.8115220813214662,0.25456670904215223,-0.046141838967552924,-0.8407988899787432,-0.877533492172408,0,1,0,0,0,0.2659859247283647,-0.03543911376232485
464,1.0,0.0,0.37214861911811237,-1.0486685046993307,1.618944566183779,-0.5056599716254454,-0.568611791058552,-0.004131809534161825,1.8030403443029202,1.7145634465237984,0.07526640732071445,0.40239675726223617,0.36333619302296627,0.08587820417712744,0.4491649408266043,0.06450477888171238,1.1360755029159613,-0.8078880186189635,2.351367495436555,0.3776515196624469,0.1570749265147353,1.1009900490614828,1.3057793702718634,-1.2491865085168916,-1.3080184944524893,0,0,1,0,0,-0.8137589182283629,-1.2462755006417563
465,1.0,0.0,0.37214861911811237,-0.5503946028640624,1.0232128474494862,-0.9698959405649147,-0.6193547936335699,-1.4143700035347408,1.326997288078806,1.651614690623927,-1.06103798720721,0.2504135142551876,0.8742597285388559,-0.70177936327342,0.17061827011392272,-0.6236779342816912,-0.04254363426015969,-0.615484101476009,-0.16644546027840718,0.018471847308760808,-0.4557109355857197,0.30794475751183975,0.05326413230005126,-0.5223949839998479,-0.5829911221912986,0,0,0,1,0,-0.8137589182283629,-0.4390512427221353
468,1.0,0.0,0.6746775986052851,-0.05212070102879409,0.7253469880823399,0.07968103268953762,-0.027353096925026864,0.3521835941620171,1.4063377974494915,1.7775122024236698,-1.1779615804965948,0.9813805401462306,0.8821200906237158,0.2141015291109375,1.8418982943900122,0.06450477888171238,1.5476567889139718,-1.0457587745014507,0.6662942332459967,1.2633955660492069,1.1849737919735608,1.5737670497930007,1.5841160898211535,-0.3493493829243612,-0.44704848989232054,0,0,0,0,1,-0.8137589182283629,-0.8426633716819458
426,1.0,0.0,0.06961963963093966,0.1970162498888401,-0.1682505900190992,-1.0708168033778427,-1.312842495492149,0.29270231997112184,0.6696044961502672,1.1794990213748917,-1.6494083154413839,0.23593891968308775,0.08036315796801195,0.20494272018709392,0.4931459940970277,-0.08392678670255113,0.705785976645314,-0.6576420943213371,-0.26441483598716053,-0.20122057364543555,-0.39640907796309294,-0.008510815558450515,-0.046141838967552924,-0.3839585031394585,-0.4017342791259982,0,1,0,0,0,0.2659859247283647,-0.03543911376232485
415,1.0,0.0,0.6746775986052851,-0.05212070102879409,0.7253469880823399,-1.3332110466914557,-1.5073573386963846,-0.08064469511465637,2.607779796491304,2.7925608913090962,-0.6542219316852811,1.7123475660372733,1.17295348776353,0.8002653002369263,1.5633516236773306,0.9550941723872934,0.10712228792093505,0.7189518019009329,-0.8816219029523069,1.5911906068380077,1.738457796451389,1.8177809856544294,1.9618587806380505,-0.14169466163377725,-0.24313454144386218,0,0,0,0,1,-0.45384397057612036,0.771785144157296
392,1.0,0.0,0.06961963963093966,-0.5503946028640624,0.7253469880823399,-0.8689750777519866,-0.8899841407003325,-0.3107352590468948,-0.10113188059353692,0.046421415177206646,-0.5838761166173033,-0.2200108093380578,1.4559265228184843,-1.974853803687677,-0.21055085822974684,-0.7721094998659547,-0.716040284075086,-0.22130686837195299,-0.7542617145309275,-0.4453232635945426,-0.8312893671956733,0.08299441038958523,0.09302652080709067,-1.0346099631832884,-1.0587903352377022,0,0,0,1,0,0.2659859247283647,1.1753972731171065
424,1.0,0.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,1.3109155590072605,1.0044212887670054,1.1599282003294986,1.24765677870812,0.8804924308505025,1.0242909152657245,-2.1596064819994387,0.0017595371194135294,-2.735034944366694,-1.6032842117931547,0.3343803526712824,-0.5289578813487176,0.7281965254874616,1.2737043626402678,0.7019593791662606,0.7105589309925636,0.7197182742780006,0.6894623484127158,0.0867255317858651,0.028750723154087186,0,0,0,1,0,-0.8137589182283629,-0.4390512427221353
198,0.0,0.0,0.37214861911811237,1.9409749063122792,-1.9554457462219772,0.09986520525212325,-0.2895252768959531,1.1434927703929985,-1.597267200155039,-1.7869611004065475,1.2400383322892339,-0.618062160070804,-0.44628110171759744,-0.26215653492892843,-0.987549466007227,-0.08392678670255113,-1.8198264601606595,1.798735516805889,-0.9208096532358083,-0.6196823278439049,-1.5626789445413762,-1.4497181242400135,-2.730103063192867,1.4018720999595635,1.342862835377497,0,0,0,1,0,1.3457307676850923,-1.2462755006417563
394,1.0,0.0,0.6746775986052851,-0.3012576519464283,1.0232128474494862,-1.1717376661907708,-0.8054124697419692,-1.6143072492977224,0.8282855148916386,1.2660535607372148,-1.4234870561765072,0.07671837938998931,0.724912848926519,-0.7475734078926379,0.6104288028181568,-1.2039104179292668,1.2109084640065086,-1.8579369928660436,1.9203022423180403,-0.3093231934800401,-1.4243079434219184,0.5748349998602773,0.05326413230005126,-1.6575741270550401,-1.6931892859662485,0,0,0,0,1,-0.45384397057612036,-0.03543911376232485
309,1.0,0.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,-0.5258441441880309,-0.31489677818346207,-0.7584359668366276,0.8169511564101121,0.9670469702128257,-0.5838761166173033,0.829397297139182,1.3380210915455866,-0.509444375872705,0.8743151224406972,-0.01645789325515863,-0.3044589980770755,0.1726665238875536,0.40177691883236255,0.5380618587718602,-0.02083064635313935,0.9637322101394292,0.6496999599056763,-0.6815969369892956,-0.7682462779712704,0,0,1,0,0,-0.8137589182283629,-0.8426633716819458
400,1.0,0.0,0.37214861911811237,1.1935640535593768,-1.0618481681205383,-0.28363407343700353,-0.543240289771043,0.6569545144639701,-0.3504877671871206,-0.09521328559750399,-0.9835253699313662,0.5905664866995343,-0.4777225500570368,1.303999791048323,0.6104288028181568,-0.3807899178710782,0.6122447752821297,-0.8486667990937512,1.6753788030461567,-0.3581437314698615,-1.108031369434589,-0.7100508811600579,-1.5571126022351383,0.5781750388402471,0.5045499362004929,0,0,1,0,0,-0.8137589182283629,-1.2462755006417563
401,0.0,0.0,0.9772065780924578,0.6952901517241085,0.12961526934804715,0.9072321077555481,1.4441939777504944,-0.7642882636704749,0.37491117563057735,0.8490180529005669,-1.5978962015041687,0.5543800002692847,1.7310391957885787,-1.3154195611709396,1.270144601874508,-0.23235835228681465,-0.1360848356233439,-0.1758779577975502,-0.9599974035193096,0.4543695079321663,-0.5743146508309676,0.5748349998602773,-0.32447855851684576,-0.14169466163377725,-0.2884487522101868,0,0,0,0,1,-0.45384397057612036,-0.4390512427221353
407,1.0,0.0,0.6746775986052851,1.1935640535593768,-0.7639823087533919,-0.4652916265002741,-0.7208407987836059,0.5831831582366842,-0.15780367300116957,0.01494703722727095,-0.6753952584632552,-0.4443670252056056,-0.10042516998376441,-0.44533271340579994,-0.5037578800325695,-0.07043300801307263,-0.17350131616861758,0.008412148275783182,1.283501300211143,-0.44881044487952987,-1.661515373912417,-0.4164716145767765,-1.457706630967534,-0.13477283759075778,-0.24313454144386218,0,0,0,0,1,-0.8137589182283629,-0.4390512427221353
408,1.0,0.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,-0.7680542149390585,-0.31489677818346207,-1.5235467739572248,-0.36182212566864713,-0.32340252573453776,-0.16580106307094197,-1.0016389162314503,-0.3440963946144195,-0.8666379239026044,-1.9404722868664008,0.3748616887397179,-0.005127153714886007,0.2837037279224948,0.7152789211003734,-1.079990257462221,-2.7091815252454494,-0.9121249217953035,-2.213192012601325,-0.48778586378475053,-0.5829911221912963,0,1,0,0,0,-0.8137589182283629,-0.8426633716819458
410,1.0,0.0,0.06961963963093966,-1.297805455616965,1.618944566183779,-1.63597363513024,-1.9133013592965284,0.12442971315092426,0.48825476044584265,0.1959247104394012,0.9570782856075274,-0.4154178360614059,-0.4541414638024573,0.003448923862535266,-0.19589050713960568,-1.4198108769609228,0.4438706128283982,-1.6448904574681285,1.7635512411840348,-1.0241953569024251,-1.8591882326544988,-0.3783444370984283,-0.6624588608267006,-1.3460920451191642,-1.3759898106019761,0,0,0,1,0,-0.8137589182283629,-1.2462755006417563
411,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-0.7075016972513015,-1.0675846497128954,0.8371058418604932,-1.2232333702646634,-1.1810793248702856,-0.10671424602737214,-1.4575886452525957,-1.067249706421525,-0.6010324651111407,-1.7059066694241427,0.3343803526712824,1.2483249445517823,-0.6622002504605436,1.2443135499276416,-1.2578365029965703,-2.2743012360128705,-1.0150683009868438,-1.6962809620097832,-0.6539096408172177,-0.6736195437239455,0,0,0,0,1,-0.8137589182283629,-0.8426633716819458
413,1.0,0.0,0.06961963963093966,-0.5503946028640624,0.7253469880823399,0.4429961388160788,0.1333330778958634,0.9965061568757865,0.5222578358904223,0.6601717852009528,-0.5473119886027391,-0.1693497283357083,1.2122552981878292,-1.6268190645816212,-1.090171923638215,-0.07043300801307263,-0.24833427725916493,0.07187153080996696,-0.479947462546418,-0.019887146826098875,-0.0801325039757633,0.23550312030297813,0.3514820461028638,-0.4670203916556921,-0.4923627006586492,0,0,1,0,0,-0.45384397057612036,-0.03543911376232485
239,1.0,0.0,-0.23290933985623305,-0.3012576519464283,0.12961526934804715,-0.40473910881251723,-0.7969553026461329,1.0313525464453972,0.14822400600004676,0.09363298210211018,0.13754163494255867,-0.3575194577730065,0.13538569256203084,-0.6101912740349843,-0.8262856040156745,0.1319736723291049,0.6122447752821297,-0.41088921857076605,2.0378654931685443,0.3113950752476893,1.0070682191056861,0.4375771609382237,1.1268486219901748,-0.17630378184887457,-0.1298490145280508,0,0,0,0,1,-0.8137589182283629,-1.2462755006417563
170,1.0,0.0,0.6746775986052851,-1.0486685046993307,1.9168104255509253,-0.5258441441880309,-0.2641537756084441,-0.8879914709177656,-0.8038621064481818,-0.6224091162589269,-0.7309987839922772,0.9379567564299309,0.473381262211004,0.635406739607742,0.7423719626294271,1.022563065834686,1.8656968735487982,-0.5326605087320185,2.380758308149181,0.23467708697796993,-0.5150127932083437,0.8340998067130453,0.450888017370468,-1.0484536112693272,-1.126761651387191,0,0,0,0,1,-0.8137589182283629,-1.2462755006417563
147,1.0,0.0,0.37214861911811237,0.6952901517241085,-0.4661164493862455,0.3218911034405651,0.3447622552917716,0.10971268536894724,0.48825476044584265,0.11723876556456196,1.2582086392691554,-0.5384518899242547,0.36333619302296627,-1.1047669559225373,-0.9435684127368036,-1.1094539671029173,-1.1650380506183702,-0.15202442292991195,1.342282925636395,0.2486258121179189,-0.060365218101556255,0.4833297739122416,0.3316008518493413,-0.3839585031394585,-0.44704848989232276,0,0,1,0,0,-0.8137589182283629,-0.4390512427221353
250,1.0,0.0,0.06961963963093966,-0.5503946028640624,0.7253469880823399,-0.8487909051894009,-0.6531834620169152,-0.916734754516743,-0.21447546540880222,0.3296908167266279,-1.9361326038071958,0.7425497297065828,-0.10828553206862425,1.06587075902839,1.079560037702673,-0.8800597293817828,1.0051178210075034,-1.494555962887462,-0.5387290879716701,-0.21168211750039728,-0.4161763638373028,0.39563726571204066,0.6099375713986341,-1.1384373238285803,-1.1720758621535177,0,0,0,1,0,-0.45384397057612036,0.771785144157296
303,1.0,0.0,0.6746775986052851,1.442701004477011,-1.0618481681205383,0.42281196625349315,0.46316259463348025,0.10446287883444814,1.179650627818961,0.9670469702128257,0.5286324341205796,0.39515945997618623,0.26901184800464817,0.18662510233940677,0.4051838875561809,0.4828119182555459,0.7806189377358613,-0.23297723975631376,1.401064551061647,0.5973439406166433,0.07800578301790151,0.4680789029209023,-0.1057854217281177,0.33591119733456587,0.21134033712427586,0,1,0,0,0,-0.45384397057612036,-0.8426633716819458
304,0.0,0.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,-0.6469491795635447,-0.2556966085126078,-1.287627439491539,1.7690372688583407,2.163073332310382,-1.2032608375241298,1.2202113505858783,-0.171168428747503,1.7436226193928146,2.882783221790033,0.5772683690818955,1.7908639124582508,-0.7961470429164408,-0.8130433399561796,0.9983697883901763,0.7500935027409805,0.4680789029209023,-0.1057854217281177,1.1319209622818043,0.977683607437106,0,1,0,0,0,1.3457307676850923,0.771785144157296
178,1.0,0.0,0.6746775986052851,-0.5503946028640624,1.3210787068166325,-0.4249232813751029,-0.052724598212535854,-1.0984852144457933,0.771613722484006,0.8254122694381151,-0.28287077889749657,0.416871351834336,1.2358363844424087,-0.9124319685218223,0.2879010788350518,0.11847989363962638,0.818035418281135,-0.5802400194572821,-0.940403528377559,0.34626688809756173,-0.33710722034046897,1.2534987589748756,1.106967427736655,-1.5883558866248455,-1.6478750751999234,0,0,0,0,1,0.2659859247283647,0.771785144157296
177,1.0,0.0,-0.23290933985623305,-0.05212070102879409,-0.1682505900190992,0.6852062095671062,1.0636214584378596,-0.5431365868848714,-0.7358559555590226,-0.3863512816344092,-1.3795727768244792,0.09119297396208917,0.3947776413624056,-0.3445858152435206,-1.0168701681875094,0.3073927952923254,-0.1360848356233439,0.3237706843227227,2.057459368310295,-0.10009231638080548,0.2559113558857762,-0.035199839793294274,0.3316008518493413,-0.13477283759075778,-0.08453480376172622,0,0,1,0,0,-0.8137589182283629,-0.8426633716819458
311,1.0,0.0,0.06961963963093966,-0.3012576519464283,0.4274811287151935,0.07968103268953762,0.3701337565792806,-0.628552677182802,-0.25981289933490836,-0.197505013934795,-0.2649462186174958,0.6991259459902832,0.3161740205138072,0.5163422235977755,1.284804952964649,0.4828119182555459,-0.4915414008034439,0.8390809784488682,-0.3525872741250386,-0.22563084264034627,-0.43594364971150984,-0.4965386872813078,-0.8413896091083878,0.4535822060658968,0.46206786360706364,0,0,0,0,1,-0.45384397057612036,-0.03543911376232485
313,1.0,0.0,0.06961963963093966,0.44615320080647425,-0.4661164493862455,0.019128515001780765,0.09950440951251809,-0.15305681302126267,0.8169511564101121,0.5814858403261135,0.6731632198830282,0.3517356762598866,-0.1554477045777833,0.6262479306838984,0.18527862120406385,-1.2848730900661378,0.013581086557750834,-1.268332156192717,0.3919799812614872,0.15098473613827607,0.23614407001156631,0.13637245885927274,0.19243249207469484,0.052116411570767775,0.051407828537247374,0,0,0,1,0,-0.8137589182283629,-1.2462755006417563
279,0.0,0.0,0.37214861911811237,0.44615320080647425,-0.1682505900190992,-0.4652916265002741,-0.8054124697419692,0.8475706443138348,1.5423500992278099,1.3998196670244416,0.2589097868879465,1.1912621614416785,-0.33623603252955964,1.8993223710981553,0.5811081006378745,0.2669114592238899,0.7993271780084982,-0.426140894886108,-0.05867914699877843,0.9530364316853421,1.145439220225144,0.5138315158949202,0.3713632403563835,0.9588753612063177,0.8924670435182682,0,0,0,1,0,-0.45384397057612036,0.36817301519748563
275,0.0,0.0,0.37214861911811237,-0.3012576519464283,0.7253469880823399,0.2411544131902226,-0.17112493755424446,1.2390197195707664,1.1116444769298017,0.8568866473880508,0.6792995099907282,1.7123475660372733,0.30831365842894737,1.8077342818597195,1.3581067084153546,-0.07043300801307263,1.154783743188598,-0.9268599844693746,-0.5289321504007948,0.35672843195252346,0.11754035476631841,0.7273437097736702,0.7093435426662383,-0.6123786965591009,-0.666067175262892,0,0,0,1,0,-0.09392902292387785,1.1753972731171065
243,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,0.9879687980058905,0.49699126301682556,1.5700227604199803,1.4630095898571243,0.7860692970006955,2.027087538905004,0.08395567667603925,-0.029681911220025836,0.1408310577201889,1.372767059505496,0.1319736723291049,0.7806189377358613,-0.5261211446986817,-0.9012157780940576,1.1518057649296152,1.9954325128160948,1.3526294204185811,2.1606707231732587,-0.1693819578058551,-0.1751632252943754,0,0,1,0,0,-0.45384397057612036,2.386233659996538
274,0.0,0.0,0.6746775986052851,1.442701004477011,-1.0618481681205383,1.4522047669453597,0.48853409592098923,2.8638019102307037,-0.37315648415017366,-0.4886430099717002,0.4625314943255072,1.8860427009024716,-0.31265494627498014,2.7510916010156077,1.0942203887928144,3.23554277090916,0.4064541322831245,2.459167531350572,-0.4015719619794153,1.064626232804934,0.8686972179862283,0.048679950659071825,-0.7419836378407836,2.0248362638313155,1.837320841092398,0,0,1,0,0,1.3457307676850923,-0.8426633716819458
